Longitude,Latitude,Date,Frame_wood,Frame_wood_beams,Frame_wood_logs,Frame_wood_planks,Frame_concrete,Frame_concrete_aerated,Frame_stone,Frame_bricks,Frame_bricks_leca,Frame_bricks_adobe,Frame_steel,Frame_wood_saving,Frame,Facade,Foundation,Roofing,Windows
14.8507465630415,56.1957562587508,1974-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Trä,Platta på mark,Betongpannor,2-glasfönster kopplade på entréplan samt isolerglasfönster (3-glas från 2015) på ovanvåning
15.212286759723,60.1544888333871,1932-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Källare,Plåt (plegel och TP20 på de mer låglutade taken),3- och 2-glasfönster
12.833836782714,56.2534124795861,2021-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,,Plåt,3-glasfönster
17.0726814072596,59.6307432126085,2014-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betong,Målad puts på betong.,Souterräng,Sadeltak med beklädnad av falsad plåt på underlag av betongbjälklag.,2-glasfönster isoler med extraruta
13.23022926943,56.9913199445301,1980-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Platta på mark,Betongpannor,
16.4432567360451,57.2072594707013,1870-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Torpargrund,Tegel/Papp,2-glasfönster
16.4624162749952,57.2770896779134,1970-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träpanel/Kalksandsten(mexi),Källare,Papp,3-glasfönster isoler/2-glasfönster kopplade (källare)
15.8439936294544,59.4031660178955,1975-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad/trä,Platta på mark,Betongpannor,3-glasfönster isoler
18.8775690996766,59.9558900554786,1974-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Källare,Betongpannor,2-glasfönster
18.7756158598031,59.9434197770975,1991-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Krypgrund,Tegel,3-glasfönster
12.1411573200094,57.3661122791347,1969-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande träpanel (målat 2019),Krypgrund,Betongpannor (2021),Kopplade 2-glasfönster
11.1827104727124,58.8468867632457,1980-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,Krypgrund,Betongpannor,2-glasfönster
18.7639782497964,59.9418371949305,2016-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Platta på mark,Tegel och solceller,3-glasfönster
13.4948342996097,60.1717745412604,1930-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,Källargrund,Plåt,2-glasfönster
16.5938737506322,59.6652521316442,1943-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Betongplatta med murade väggar av betonghålsten. källargrund dränerad ca 1995,Sadeltak med plåt. Plåttak från ca 2001,2-glas kopplade fönster
14.7396906899809,63.0073274405785,1990-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Trä,Krypgrund,Plåt (2023),3-glas
15.0502469034447,60.654649603273,1978-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Platta på mark,Plåt,2-glasfönster
14.7008721680191,57.5529275746927,1971-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Trä/tegel,Grundsula,Takpannor,3-glasfönster 2021.
18.3035426596759,57.6518146621889,1947-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Mexisten (1975),Källare (Omdränerat 1980-tal),Takpannor (Omlagt 1990-tal),3-glasfönster (1994 fönster byte norra sidan) och 2-glasfönster
18.0397094986577,59.1744410988543,1969-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Plintar,Tegel,2-glasfönster
19.9739566241222,63.8932306098957,1966-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,Betong,Plåt,2-glasfönster
12.1180050976234,63.2822275618196,2020-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Platta på mark,"Sadeltak med underlagspapp av korslimmad träfiberskiva, ytbeklädnad av shingel",3-glasfönster isoler
17.3466778983674,62.4576008878202,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande träpanel,Källare/krypgrund,Plåt,3-glasfönster
19.0330787382936,59.7613575200848,2023-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Platta på mark,Plåt,3-glasfönster
14.7519871,56.1948415,1954-01-01T00:00:00Z,true,false,false,false,false,false,false,true,false,false,false,false,Trä/murad källare,Tegelstensfasad,Källargrund,Sadeltak med betongpannor,Isolerglasfönster
20.841346315164,64.1876121116634,1976-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Platta på mark,Betongpannor,2-glas- och 3-glasfönster
14.1384135384268,57.4953183317405,1948-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,,Betongpannor,3-glasfönster
18.9499498771265,59.7338656156542,2020-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Platta på mark,Plåt,3-glasfönster isoler
18.6050550527743,60.0372162730519,2008-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betong,Träfasad,Platta på mark,Betongpannor,3-glasfönster
15.3788221905469,60.4653471856339,1980-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Betongplatta på mark med grundmurar av murverk samt krypgrund under entré och förråd,Betongpannor,3-glasfönster
12.8947250407903,56.3381103283579,1918-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betong,Tegelstensfasad,Betong,Betongpannor,3-glasfönster och 2-glasfönster
14.1035767922184,59.0056234491976,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund delvis källare (sutter'ng,Betongpannor,2-glasfönster
15.021542388055,57.4930219695152,1955-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Gjuten platta,Takpannor,2-glasfönster isoler
16.5334793796695,61.7965615176007,1933-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Trä,Källare,Plåt,2-glasfönster
16.3407165670769,63.1104374155507,1979-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Betong,Betongpannor,"3-glasfönster övervåning, 2-glasfönster entréplan"
12.8551134244402,56.1096862413642,1929-01-01T00:00:00Z,true,false,false,false,false,false,true,false,false,false,false,false,Trä/Sten,Puts,"Delvis källare, krypgrund",Eternit,2-glasfönster
13.5150432737223,59.5378311800914,1850-01-01T00:00:00Z,false,false,true,false,false,false,false,false,false,false,false,false,Timmer,Liggande träpanel,Krypgrund och källare,Plåt och betongpannor,PVC 2-glas
17.5832349305345,59.8688421829547,1983-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Platta på mark,Tegelpannor,3-glasfönster isoler
16.0941562777473,59.4223751999914,1929-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Källare,Plåt,2-glasfönster med spröjs
15.5502639175899,56.6432062241149,1980-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Kalksandsten/ Träfasad,Krypgrund/ Platta på mark,Takpannor,Isolerglasfönster
12.2533956875877,57.0975201696589,1928-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Fibercementpanel (Ivarpanel),Källare,Betongpannor,3-glasfönster och 2-glas kopplade
18.1199328347352,57.2892987000116,2009-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad samt falsad plåt,"Plintar, garaget har grundläggning betongplatta på mark.",Falsad plåt,3-glasfönster isoler
12.1545047030943,63.2666971411552,2008-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Betongsulor med längsgående uppmurade typ balkar av lättklinker (leca),Torvtak,Isolerglas
12.113086508073,63.3126800671429,1900-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Eternitplattor,Torpargrund ursprungligen och plintar under tillbyggnaden,Plåt,Varierande tvåglas och isolerglas
13.6690492840683,60.0448049162514,1978-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad / Stående trä,Platta på mark,Betongpannor,3-glasfönster
12.9105376780057,55.8835610150558,1983-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegel/trä,"Krypgrund, avfuktare finns installerad (besiktigad 2024).",Takpannor,3-glasfönster
12.077932942248,63.3209111064596,2003-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä/regelstomme,Vildmarkspanel,Hel betongplatta,Yttertaksbeteckning - torv på tät matta typ platon och underlag av råspont.Ryggåstak invändigt,Isolerglas
11.4169667946088,58.9781818361878,2011-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Platta på mark,Betongpannor,3-glasfönster
15.9957926815815,56.481035677552,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Betongpannor,2-glasfönster
15.207358326664,57.4377346967852,1923-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Betong,Takpannor,2-glasfönster
18.457972488474,57.5007015398496,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Puts (Målad 2020),Källare,Plåt - falsat (pålagt 1970-tal),3-glasfönster & 2-glasfönster (Målade 2020)
13.6827118443324,60.0408682618718,1947-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Källargrund,Plåt,2-glasfönster
12.0480388980897,57.5795243670388,1952-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund/betonplatta,Betongpannor,2-glasfönster och 3-glas isoler
12.7408367391437,56.1012067467635,1904-01-01T00:00:00Z,true,false,false,false,false,false,true,false,false,false,false,false,"Trä, sten","Tegel, träpanel","Källare, torpargrund",Plåt,2+1-Glas
13.238103108662,56.9906448534653,1962-01-01T00:00:00Z,false,false,false,false,false,true,false,true,false,false,false,false,"Mursten, Ytong (lättbetong)","Ytong, (lättbetong) med tunn puts.",Betong,Betongpannor,2-glasfönster
18.6916574133916,57.8388808666691,1892-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Puts & stående träpanel,Torpargrund,Plåt & tegel,3-glasfönster
17.1232761900578,59.7160220679669,2017-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,"rypgrund med installerad avfuktare, grundmurar av prefabricerade betongelement på plintar av betong",Betongpannor,3-glasfönster
16.4459925528738,57.2635732401396,1867-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Huggen sten,Betongpannor,3-glasfönster isoler
15.2998109187862,60.7109941451533,1909-01-01T00:00:00Z,false,false,true,false,false,false,false,false,false,false,false,false,Timmer,Timmer,Krypgrund,Betongpannor,2-glasfönster
16.0122424799631,59.5231038403828,1972-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,,Platta på mark,Plåt,3-glasfönster några 2-glasfönster
14.1707097501672,63.3171858561212,1930-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Torpargrund (håller på att rasa),Plåt,2-glasfönster
14.369860138775,56.1143775870277,1958-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund/platt på mark,Tegelpannor,3-glasfönster
12.4962864801928,56.286248958575,1894-01-01T00:00:00Z,false,false,false,false,false,false,false,true,false,false,false,false,Tegel,Puts,,Plåt,2-glasfönster
13.6842501450014,60.0426347594345,1946-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Källargrund,Taktegel,2-glasfönster
12.346260486524,58.6586901403309,1949-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande träpanel,Krypgrund,Plåt,2- och 3-glasfönster
16.049314535814,56.8965835146263,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Torpargrund,Plåt,2-glasfönster kopplade
13.9976093513541,56.937615747435,1870-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Torpargrund,Betongpannor,3-glasfönster isoler/ 2- glas
15.5030239528614,59.3050236434653,1967-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Plintar,Plåt,2-glasfönster
13.4833762637109,59.6124553225492,1975-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegel + träfasad,Platta på mark,Betongpannor,3-glasfönster på övervåning2-glasfönster på nedervåning
16.4891830039056,57.2285607573727,1971-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,"Krypgrund, Betonghålsten",Papp,3-glasfönster isoler
18.2131519217833,57.3837544608709,1800-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande och stående träpanel,Källare,Tegel,2-glasfönster kopplade
13.5216014559491,56.9468614712851,1976-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Betong,Plåt,2-glasfönster
17.6086911787049,59.4156981467091,1955-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Krypgrund och torpargrund,Plåt,
14.1700097798627,56.036724368911,1964-01-01T00:00:00Z,false,false,false,false,false,false,false,true,false,false,false,false,Murad,Tegel och slammad tegel,Källare och krypgrund,Shingel av eternit,"3-glasfönster isoler, 2-glas kopplade, 2 glas isoler"
13.6839508767767,60.0182086663299,1937-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Puts,Källargrund,Plåt,2-glasfönster
17.4192918806362,62.7350440873778,1792-01-01T00:00:00Z,true,false,true,false,false,false,false,false,false,false,false,false,Trä och timmer,Stående träpanel,Huggen sten,Plåt,Enkla fönster med innanfönster
13.2333693236632,56.9919941816668,1950-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Källare,Betongpannor,2-glasfönster isoler
11.1505930142575,58.9777059770826,1993-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,"Putsad souterrängvåning, Träfasad Övre våning",Platta på mark,Betongpannor,Isolerglasfönster
14.1027517924203,58.9681446624045,1939-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Eternit,,Taktegel,2-glasfönster kopplade
17.0191727366694,62.0182152433387,1930-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,,Torpargrund,Plåt,2-glasfönster
16.0672756003681,56.3964312095158,1909-01-01T00:00:00Z,true,false,true,false,false,false,false,false,false,false,false,false,Trä (timmer),,Källare + torpargrund,Betongpannor,3-glasfönster isoler
13.5918213823858,57.3815620468844,1978-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Betongpannor,2-glasfönster
18.5489287455353,57.7731755012159,1979-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Mexitegel,Platta på mark,Eternit,2-glasfönster kopplade med utvändig spröjs
14.0944989973987,56.0140148311846,1977-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betongstomme,Tegel/trä,"Källare, Krypgrund del av vardagsrum, Betonghålsten, Siporex",Betongpannor,3-glasfönster isoler
13.6476432571484,63.3110127202463,1950-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Källare,Plåt,2-glasfönster Kopplade
16.04371624669,56.4936791110428,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Trä,"Torpargrund, betongplatta och mindre källare",Betongpannor och korrugerad plåt,2-glasfönster med kopplade bågar
13.0955569470085,57.003259402748,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Krypgrund,Plåt,2-glasfönster
17.085335950437,59.2509554409968,1952-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betong,Puts,Källare,Betongpannor,2- och 3-glas
18.3758801766957,57.5882616986482,2008-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betong,Puts,Platta på mark,Betongpannor,3-glasfönster med spröjs
12.9500743446463,56.3099765501563,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Eternit,2-glasfönster
14.0497229467614,58.3507295803745,1969-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,"Fasadtegel, eternit och trä",Krypgrund,"Sadeltak med eternittak, gummiduk på utbyggnaden/garaget.",Isolerfönster (2019)
13.1252303992248,57.7139208206282,1923-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Puts,,Sadeltak med betongpannor,2-glas kopplade och 3-glas isolerfönster
14.3443929022031,55.5176016000341,1924-01-01T00:00:00Z,true,false,false,false,false,false,false,true,false,false,false,false,"Tegel, trä",Puts,"Torpargrund, liten källare under kök (nås utifrån)","Eternit, papp","2-glas, 1+1 glas, lilla kupan uppe 2-glas kopplat"
16.2027942265645,59.6238783408559,1948-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Puts. Fasad målad 2022,Betongplatta med murade väggar av betonghålsten. Dränerat 2021,Sadeltak med betongpannor. Omlagt 2021,3-glasfönster isoler 2022
13.2369475925101,57.6048359458403,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Torpargrund,Betongpannor,2-glasfönster kopplade
15.7480746813746,56.703927194808,1912-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Mexisten/trä,Torpargrund/källare,Takpannor,3-glasfönster isoler
12.9922627782612,57.7278181278299,1968-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,,Sadeltak med betongpannor,2-glas och 3-glas isolerfönster
17.3525087912746,62.3480525301621,1973-01-01T00:00:00Z,true,false,false,false,false,true,false,false,false,false,false,false,Lättbetong/trä,Träfasad,,Papp,2-glasfönster
12.0855969831626,57.3518105126952,1957-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Kalksandsten,Platta på mark,Betongpannor,Blandade fönster
14.0121878750743,58.7193583463032,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,"Torpargrund, plintar under utbygge badrum",Plåt,2-glasfönster
18.0085903796302,59.6770061024876,1909-01-01T00:00:00Z,true,false,true,false,false,false,false,false,false,false,false,false,Timmer/trä,Puts/trä,Torpargrund/krypgrund,Plåt,Isolerglasfönster
16.2112461192239,56.7371020788053,1989-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund/Betongplatta,Betongpannor,2-glas / 3-glas
13.1852377411258,63.2525107667158,1978-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande timmer,Plintar,Trä,Kopplade fönster
13.6543280102148,57.2773181556611,1975-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,Källare,Betongpannor,2-3-glasfönster
16.1078023328795,56.4346681666736,1880-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Huggen sten,Betongpannor,2-glasfönster
13.0565387035206,56.867554564897,1982-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Platta på mark,Betongpannor,3-glasfönster isoler
17.2041511635721,59.360750306818,2003-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Torpargrund,Betongpannor (Taket rengjort och behandlat 2024) Garanti på jobbet gäller i 4 år.,3-glasfönster
13.0753000669695,56.9488455231702,1979-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Betong,Betongpannor,3-glasfönster med spröjs
15.1259134037199,57.3068734764356,2024-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Betong,Betongpannor,3-glasfönster isoler
18.971912619917,57.9040165079948,1800-01-01T00:00:00Z,false,false,false,false,false,false,true,false,false,false,false,false,Kalksten,Puts,Torpargrund,Takpannor,
18.2518228496149,57.5920792126195,2023-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande träpanel,Platta på mark,Takpannor (Kulör: Palema – Svart 20020),3-glasfönster isoler
19.2361581702882,57.9580296082746,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,true,Trä (Bulhus),Träfasad,Torpargrund,Plåt,2-glasfönster
17.2077142357746,59.3694137437879,1970-01-01T00:00:00Z,true,false,false,false,true,false,false,false,false,false,false,false,Trä/Betong,Tegel/Trä,Platta på mark,Betongpannor,2-glasfönster
16.4741466433829,57.2547586559087,1941-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träpanel,"Källare, Krypgrund (tillbyggd del), Betonghålsten, Leca",Tegelpannor,3-glasfönster isoler
11.233277824378,59.0721655013344,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Plastfasad,Torpargrund,Tegel,2-glasfönster
13.0761949321136,56.5543860414299,1982-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Krypgrund,"Sadeltak, råspont, underlagspapp, läkt och betongpannor",3-glas isolerfönster
11.2006923730119,58.8929530788345,1974-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Betongpannor,3-glasfönster
15.5971946741245,56.5368667952763,1966-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Eternit,Krypgrund,Eternit,3-glasfönster
17.8840133807788,62.6447486644016,1972-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,Betong,Plåt,2-glasfönster
16.0879574852209,56.4130489079507,1965-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Plintar,Takpannor,2-glasfönster
17.9413021693917,62.6640380893235,2011-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Plintar,Betongpannor,3-glasfönster
13.306367815317,56.0399801957349,1960-01-01T00:00:00Z,false,false,false,false,true,false,false,false,false,false,false,false,Betong,Puts,,Plåt,3-glasfönster
14.913335496862,57.3715887579904,1975-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad och stående träpanel,Platta på mark,Betongpannor,3-glasfönster
13.645854296502,57.2851179223874,1946-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Källare,Betongpannor,3-glasfönster
20.1704377825982,63.806821869899,1990-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Byggnad nr 1: Balkgrund. Byggnad nr 2 Platta på mark,Takpannor-betong,3-glasfönster
14.1475229407147,62.4877267063886,1969-01-01T00:00:00Z,false,false,true,false,false,false,false,false,false,false,false,false,Knuttimrat,Liggande timmer,Plintgrund,Plåt,2-Glas i kopplade fönsterbågar
13.2283676708343,57.745500803961,1909-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Stengrund,Plåt,2-glasfönster
15.7976005157955,56.4661282355148,1932-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Tegelstensfasad,,Betongpannor,2-glasfönster
17.5271889253851,62.6426527242449,1970-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Betong,Plåt,2-glasfönster
14.1499082608564,60.0358962886782,1978-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande halvtimmer,Plintar,Betongpannor,2-glasfönster
13.2469568566242,57.0084350053432,1972-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Mexitegel och stående träpanel.,Betong,Betongpannor,3-glasfönster
15.0254319022947,57.4869354096615,1945-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Liggande träpanel,Betong,Betongpannor (taket omlagt ca 2017),2-glasfönster isoler
12.1141291129698,63.3065568171766,2008-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Torvtak,Isoler
14.3261696768209,55.5677596268913,1900-01-01T00:00:00Z,true,false,false,false,false,false,false,true,true,true,false,false,"Tegel, lersten, leca, trä","Tegel, puts, gråsten (trädetaljer och putsade ytor ommålat 2024)","Gjutet, liten källare",Plåt (bostadslänga nytt tak 2019),"3-glas med spröjs (SP-fönster aluminium/trä, från 2020, takfönster Velux)"
15.1858794746465,59.3439462239297,2016-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Betongpannor,3-glasfönster isoler
13.236847641002,55.3574672787863,2017-01-01T00:00:00Z,false,false,false,false,false,true,false,false,false,false,false,false,Lättbetong,Puts,Platta på mark,Betongpannor,3-glasfönster
12.877022362307,56.2313611507731,1890-01-01T00:00:00Z,false,false,false,false,false,false,false,true,false,false,false,false,Tegel,Tegel,Källare + krypgrund,Tegelpannor,3-glasfönster
13.1628755183575,55.3884576223449,1970-01-01T00:00:00Z,true,false,false,false,false,false,false,true,false,false,false,false,"Trä, tegel","Tegel, träpanel","Uteluftsventilerad grund (huset), betongplatta isolerad (uterummet), betongplatta oisolerad","Betongpannor, plåt, papp på garaget/förråd/tvättstugan, kanaltak påuterummet","3-glasfönster, 2-glasfönster (kopplade), 2-glasfönster (snedtaksfönster)"
16.9647869064205,61.5950505839531,1909-01-01T00:00:00Z,true,false,true,false,false,false,false,false,false,false,false,false,Timmer/trä,Träfasad,Torpargrund/platta under pannrum,Plåt,2-glasfönster
18.4262718200657,59.6210448498465,1973-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Plintar,Betongpannor,2-glasfönster
14.2014408941476,58.7639433307575,1923-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Träfasad,Krypgrund,Schingel,3-glasfönster/ englas med innanfönster
17.5949166556173,59.6582823398479,1991-01-01T00:00:00Z,true,false,false,false,false,false,false,false,false,false,false,false,Trä,Stående träpanel,Uteluftsventilerad krypgrund,Betongpannor,3-glasfönster
